aX,aY,aZ,gX,gY,gZ
0.105,0.873,0.166,59.326,14.832,4.822
0.269,0.745,0.118,53.894,17.395,5.005
0.374,0.742,0.422,38.391,19.592,4.822
0.101,0.860,0.469,32.166,2.808,6.714
-0.097,0.732,0.453,16.907,-9.827,4.150
-0.032,0.645,0.354,0.549,-14.282,-1.099
-0.036,0.930,0.352,-16.479,-6.287,-3.418
-0.042,1.114,0.366,-21.423,2.747,-3.967
-0.013,1.074,0.327,-5.920,3.540,-1.343
0.027,0.915,0.348,11.292,5.188,3.418
0.034,0.822,0.345,18.311,7.080,4.333
0.019,0.834,0.368,12.268,8.789,2.747
0.034,0.883,0.366,4.211,9.216,1.221
0.039,0.876,0.337,1.404,7.874,-0.488
0.031,0.906,0.361,-0.610,6.287,-1.343
0.027,0.941,0.376,-0.854,3.967,-1.465
0.015,0.914,0.360,2.380,1.160,-1.038
0.016,0.896,0.364,5.615,0.244,-1.282
0.025,0.880,0.376,6.653,0.366,-2.136
0.030,0.881,0.365,4.150,0.366,-2.869
0.031,0.904,0.373,-2.869,-0.977,-2.563
0.037,0.912,0.367,-3.662,-1.160,-0.916
0.040,0.900,0.362,-2.563,-1.770,-0.427
0.039,0.907,0.362,-2.014,-2.075,-0.793
0.038,0.906,0.356,-1.221,-1.892,-1.221
0.042,0.911,0.347,0.366,-0.977,-1.038
0.037,0.901,0.346,1.404,-0.549,-0.610
0.034,0.886,0.353,1.709,0.061,0.122
0.037,0.891,0.359,1.892,0.000,0.366
0.038,0.894,0.347,0.671,-0.549,0.000
0.040,0.906,0.343,-1.709,-0.427,-0.732
0.043,0.929,0.354,-1.709,-0.183,-0.671
0.038,0.907,0.350,0.610,-0.793,-0.183
0.030,0.882,0.354,1.892,-0.732,-0.061
0.031,0.892,0.341,1.038,0.000,0.061
0.035,0.902,0.346,-0.610,0.671,0.061
0.040,0.913,0.351,0.000,0.549,0.183
0.040,0.907,0.345,2.441,-0.488,0.671
0.030,0.895,0.343,4.211,-1.282,0.916
0.024,0.890,0.347,4.028,-1.465,0.793
0.027,0.892,0.350,3.601,-1.282,0.793
0.031,0.887,0.353,3.357,-1.282,1.038
0.032,0.884,0.354,2.991,-2.014,0.793
0.027,0.886,0.349,1.709,-2.136,-0.061
0.025,0.887,0.357,0.916,-1.648,-0.488
0.032,0.882,0.348,2.258,-1.465,-0.244
0.036,0.891,0.344,2.380,-0.977,-0.305
0.042,0.893,0.345,1.343,-0.671,-0.488
0.042,0.888,0.344,1.282,-0.854,-0.244
0.036,0.889,0.344,0.671,-0.977,-0.244
0.033,0.893,0.344,0.427,-0.793,-0.183
0.030,0.900,0.343,0.122,-0.732,0.183
0.029,0.894,0.351,0.305,-0.732,0.122
0.026,0.894,0.355,1.038,-0.732,0.000
-0.051,0.837,0.306,46.509,2.747,-3.967
-0.027,0.838,0.373,48.218,2.258,-8.728
0.021,0.814,0.396,34.363,2.075,-11.536
0.014,0.859,0.316,23.743,0.610,-12.878
0.010,0.951,0.241,18.799,2.197,-13.550
0.026,0.984,0.203,18.860,7.080,-12.024
0.042,1.003,0.142,29.236,9.766,-7.935
0.039,0.990,0.109,32.715,9.521,-5.554
0.084,0.940,0.114,31.738,13.367,-6.042
0.266,0.766,0.261,31.433,19.348,-6.104
0.405,0.700,0.493,35.095,14.465,-5.127
0.155,0.964,0.472,38.879,-0.305,-2.686
-0.066,0.917,0.428,25.757,-14.221,-5.371
-0.031,0.705,0.338,23.743,-20.935,-9.277
-0.029,0.790,0.348,16.052,-11.414,-9.033
-0.027,0.981,0.348,-3.174,2.197,-5.554
0.034,1.013,0.308,-7.263,5.737,-4.272
0.068,0.978,0.297,1.099,6.714,-3.296
0.052,0.954,0.234,8.667,6.653,-2.563
0.039,0.917,0.286,14.404,8.484,-2.441
0.071,0.889,0.331,15.198,9.583,-2.258
0.101,0.845,0.345,9.949,6.958,-1.953
0.093,0.861,0.370,1.221,1.831,-3.113
0.052,0.938,0.371,-5.554,-2.136,-4.089
0.013,0.974,0.363,-5.737,-3.601,-3.784
-0.002,0.922,0.356,-1.465,-2.808,-2.502
0.009,0.873,0.362,2.197,-1.465,-1.343
0.030,0.858,0.350,2.380,0.061,-1.343
0.042,0.896,0.341,-1.343,1.526,-1.587
0.052,0.939,0.330,-4.333,1.953,-1.648
0.058,0.951,0.321,-4.578,1.953,-1.282
0.065,0.942,0.322,-1.526,1.892,-0.488
0.064,0.928,0.328,1.526,1.404,0.977
0.055,0.899,0.351,3.174,1.038,1.953
0.050,0.895,0.355,3.296,0.061,2.197
0.044,0.906,0.359,1.099,-1.038,0.854
0.042,0.915,0.358,-0.549,-1.709,0.244
0.036,0.899,0.361,0.000,-1.831,0.671
0.032,0.892,0.338,2.014,-1.404,1.160
0.042,0.919,0.336,2.441,-0.183,1.465
0.054,0.918,0.325,2.380,0.366,1.770
0.057,0.912,0.327,3.967,0.305,1.953
0.052,0.898,0.341,4.456,0.061,1.892
0.050,0.889,0.327,4.089,-0.305,1.892
0.050,0.898,0.341,1.587,-0.183,2.075
0.051,0.907,0.340,0.305,-0.671,1.160
0.048,0.903,0.354,0.488,-1.343,1.221
0.038,0.890,0.364,0.854,-1.465,1.465
0.032,0.880,0.333,1.770,-1.282,1.465
0.037,0.900,0.323,1.648,-0.122,1.343
0.052,0.916,0.328,1.160,0.916,1.404
0.059,0.901,0.328,2.441,0.671,1.160
0.052,0.888,0.331,2.747,0.366,1.465
0.045,0.888,0.348,1.587,-0.244,1.587
0.044,0.889,0.332,0.916,-1.099,0.977
0.041,0.894,0.331,0.427,-1.099,0.671
0.042,0.903,0.335,0.732,-0.366,0.793
0.046,0.893,0.333,1.465,0.061,1.160
0.046,0.883,0.345,1.343,0.061,1.038
0.048,0.883,0.347,0.977,-0.244,1.038
0.047,0.894,0.334,0.977,-0.610,0.854
0.048,0.906,0.329,-0.061,0.122,0.854
0.050,0.907,0.327,0.122,0.244,0.854
0.055,0.905,0.333,0.732,0.610,0.916
0.007,0.983,0.338,-15.320,8.179,-3.296
-0.037,0.905,0.286,-3.357,9.583,-5.005
-0.014,0.846,0.208,10.193,7.568,-7.080
0.038,0.815,0.303,26.184,9.094,-6.531
0.014,0.869,0.299,30.640,6.775,-6.226
-0.010,0.942,0.303,22.217,3.357,-8.911
-0.017,0.954,0.343,18.127,4.578,-10.193
0.023,0.974,0.294,32.837,2.441,-10.498
0.068,0.990,0.155,53.528,0.610,-10.559
0.064,0.906,0.132,55.298,6.714,-6.897
0.105,0.835,0.143,49.683,11.475,-4.150
0.267,0.861,0.358,41.138,13.672,-3.052
0.376,0.891,0.392,39.612,7.996,0.000
0.239,0.870,0.430,33.325,-7.568,1.221
-0.017,0.865,0.289,29.053,-16.235,2.014
-0.100,0.859,0.323,16.846,-13.794,-1.038
-0.075,0.943,0.368,5.310,-7.874,-2.380
-0.008,0.980,0.354,-0.183,-2.075,-0.427
0.040,0.976,0.356,4.272,0.122,1.099
0.031,0.891,0.319,11.414,-0.793,2.502
0.016,0.828,0.319,12.146,-0.427,2.197
0.026,0.857,0.320,7.385,0.366,0.732
0.029,0.931,0.306,2.808,1.831,-1.282
0.035,0.989,0.309,2.686,2.563,-1.953
0.034,0.955,0.335,5.676,2.136,-0.244
0.027,0.875,0.352,9.949,0.488,1.099
0.013,0.854,0.363,7.568,-0.793,1.038
0.014,0.882,0.375,2.014,-0.916,0.305
0.015,0.896,0.362,1.160,-2.136,-0.732
0.018,0.916,0.359,-0.366,-2.808,-0.977
0.022,0.927,0.367,-2.380,-2.869,-0.244
0.025,0.926,0.353,-1.892,-2.563,0.244
0.033,0.915,0.347,-0.610,-1.709,1.648
0.033,0.904,0.332,0.977,-1.404,1.648
0.037,0.900,0.344,0.305,-0.183,0.854
0.041,0.898,0.338,0.549,-0.366,0.671
0.034,0.904,0.342,0.366,-0.183,0.793
0.036,0.911,0.344,0.305,-0.061,0.854
0.034,0.900,0.340,0.977,-0.793,0.732
0.028,0.901,0.346,1.160,-0.854,1.160
0.028,0.906,0.347,1.465,-0.427,1.160
0.034,0.906,0.340,2.563,-0.427,1.099
0.038,0.897,0.331,3.906,-0.366,1.526
0.034,0.890,0.331,4.089,-0.366,1.648
0.032,0.890,0.344,3.540,-0.366,1.282
0.036,0.898,0.341,2.686,0.061,1.648
0.036,0.905,0.346,1.465,0.122,1.343
0.029,0.902,0.340,1.709,-0.061,1.465
0.026,0.898,0.349,1.648,0.671,1.648
0.025,0.904,0.340,1.770,1.221,1.831
0.029,0.909,0.342,1.831,1.526,1.892
0.033,0.899,0.341,3.479,1.282,2.197
0.035,0.884,0.344,3.540,1.038,2.136
0.032,0.882,0.342,3.052,0.610,1.831
0.031,0.881,0.339,1.953,0.916,1.465
0.035,0.877,0.330,1.770,0.916,1.221
0.041,0.896,0.340,0.488,1.160,0.854
0.046,0.903,0.342,-0.671,0.916,0.549
0.040,0.902,0.344,0.366,0.183,0.488
0.030,0.902,0.347,1.465,0.061,0.671
0.030,0.892,0.359,1.526,0.000,0.610
0.029,0.879,0.359,2.014,-0.549,0.061
0.027,0.881,0.350,0.977,-0.427,-0.427
0.027,0.899,0.350,0.305,-0.183,-0.488
