aX,aY,aZ,gX,gY,gZ
0.787,-0.651,0.278,41.809,-43.457,-39.734
0.786,-0.657,0.242,39.124,-38.391,-38.513
0.785,-0.657,0.219,33.875,-34.424,-37.231
0.789,-0.651,0.215,27.405,-32.349,-36.194
0.790,-0.654,0.238,21.362,-33.691,-36.560
0.770,-0.657,0.287,16.418,-39.246,-38.208
0.738,-0.679,0.335,14.038,-46.936,-41.565
0.698,-0.682,0.364,12.878,-54.932,-42.969
0.652,-0.709,0.417,13.428,-62.561,-41.626
0.628,-0.717,0.450,14.465,-67.200,-37.964
0.609,-0.692,0.473,16.846,-66.711,-31.799
0.609,-0.671,0.478,20.264,-61.035,-24.963
0.623,-0.650,0.462,23.193,-50.781,-18.738
0.651,-0.638,0.437,24.048,-38.208,-14.832
0.687,-0.617,0.406,22.034,-25.513,-13.855
0.714,-0.603,0.386,17.578,-14.343,-16.479
0.718,-0.614,0.375,11.902,-5.798,-21.362
0.708,-0.644,0.372,5.859,-0.488,-24.841
0.703,-0.645,0.369,0.488,1.099,-25.452
0.697,-0.632,0.390,-3.357,-2.075,-24.902
0.679,-0.632,0.391,-1.953,-8.728,-24.658
0.670,-0.634,0.381,0.916,-17.883,-23.621
0.664,-0.628,0.390,0.305,-27.832,-22.461
0.664,-0.631,0.404,0.122,-34.241,-21.545
0.671,-0.633,0.412,-0.732,-35.400,-21.118
0.677,-0.632,0.419,-3.845,-32.166,-22.034
0.680,-0.619,0.436,-7.080,-26.062,-23.804
0.673,-0.653,0.442,-9.827,-19.470,-27.710
0.666,-0.658,0.442,-11.780,-15.137,-29.419
0.660,-0.681,0.448,-12.878,-14.038,-29.053
0.660,-0.670,0.456,-13.733,-15.686,-27.649
0.656,-0.682,0.459,-12.817,-18.982,-27.344
0.783,-1.290,0.488,-46.692,80.261,90.454
0.827,-1.314,0.435,-47.607,91.980,104.980
0.880,-1.303,0.387,-52.002,102.417,121.216
0.919,-1.319,0.345,-59.631,108.215,138.123
0.984,-1.325,0.297,-64.636,111.145,150.085
1.062,-1.331,0.249,-69.153,112.488,157.288
1.158,-1.380,0.221,-73.059,111.572,158.936
1.255,-1.462,0.198,-74.951,108.337,155.762
1.346,-1.517,0.172,-73.303,104.126,146.606
1.470,-1.638,0.109,-72.510,104.187,133.057
1.603,-1.830,0.048,-72.754,113.892,118.286
1.616,-1.921,-0.094,-75.684,132.080,98.633
1.469,-1.944,-0.316,-84.595,153.259,74.280
1.219,-2.047,-0.562,-98.572,172.852,51.758
0.844,-2.278,-0.848,-117.554,190.247,35.461
0.300,-2.536,-1.224,-147.461,210.815,28.564
-0.214,-2.754,-1.483,-180.847,240.112,34.241
-0.841,-2.377,-1.728,-220.093,267.578,62.134
-1.294,-1.521,-1.879,-265.869,275.391,119.019
-1.503,-0.228,-1.825,-303.528,254.395,190.918
-1.497,1.531,-1.708,-316.833,209.106,257.996
-1.299,3.474,-1.561,-313.965,156.799,300.110
-0.572,4.000,-1.384,-303.223,121.948,294.556
0.498,4.000,-0.839,-289.795,96.008,295.654
1.303,4.000,0.204,-231.323,84.106,261.230
1.603,4.000,1.147,-124.634,52.917,229.736
1.658,3.462,2.057,-20.020,-62.683,215.393
1.622,2.123,2.991,55.969,-244.263,166.016
1.226,1.361,3.557,83.679,-395.203,59.204
0.858,1.075,3.444,86.487,-388.794,-24.109
0.785,1.016,2.781,104.736,-204.407,-38.025
0.566,1.125,1.700,126.831,46.692,-33.752
0.317,1.033,0.566,116.150,250.366,-53.772
-0.058,0.715,-0.249,92.651,339.661,-85.083
-0.279,0.481,-0.620,71.716,307.617,-103.760
-0.269,0.418,-0.656,62.866,202.026,-100.037
-0.126,0.448,-0.584,71.472,88.745,-85.876
0.102,0.470,-0.504,86.487,8.789,-73.120
0.300,0.514,-0.418,97.717,-32.654,-65.491
0.448,0.542,-0.304,99.426,-52.734,-65.186
0.572,0.597,-0.164,93.323,-68.176,-70.801
0.642,0.640,-0.016,89.172,-86.304,-76.355
0.637,0.631,0.114,89.111,-100.281,-83.008
0.625,0.537,0.211,90.149,-106.873,-89.233
0.625,0.448,0.271,91.248,-106.384,-89.783
0.620,0.365,0.309,89.966,-99.854,-86.243
0.638,0.302,0.299,88.318,-81.909,-81.482
0.679,0.231,0.260,87.097,-56.152,-74.463
0.721,0.183,0.198,85.693,-32.227,-66.528
0.784,0.156,0.128,85.571,-15.869,-60.242
0.822,0.113,0.052,87.280,-10.071,-59.875
0.844,-0.051,0.007,91.309,-13.306,-65.369
0.856,-0.190,-0.024,91.553,-22.400,-70.740
0.859,-0.236,-0.019,84.656,-33.081,-72.388
0.877,-0.289,0.021,75.378,-42.053,-70.801
0.889,-0.329,0.072,65.247,-46.631,-67.139
0.897,-0.350,0.112,56.396,-45.959,-62.439
0.915,-0.354,0.137,49.805,-41.931,-57.373
0.942,-0.348,0.150,46.326,-38.147,-52.368
0.975,-0.326,0.143,45.410,-36.804,-49.072
1.001,-0.352,0.203,45.471,-40.527,-48.889
1.066,-0.379,0.160,55.298,-48.767,-51.941
1.023,-0.424,0.216,56.641,-53.589,-51.575
1.026,-0.467,0.301,43.030,-66.162,-58.044
0.983,-0.509,0.351,43.762,-69.519,-59.265
0.967,-0.543,0.406,43.701,-69.824,-58.167
0.979,-0.516,0.450,43.213,-65.186,-54.138
0.991,-0.459,0.465,47.241,-55.786,-53.406
0.997,-0.416,0.455,51.819,-44.556,-57.068
0.978,-0.398,0.436,53.528,-35.156,-60.242
0.973,-0.422,0.414,55.420,-27.832,-61.340
0.966,-0.441,0.386,57.800,-22.522,-60.425
0.954,-0.469,0.365,59.631,-20.264,-58.105
0.948,-0.496,0.339,61.035,-20.508,-55.786
0.951,-0.518,0.311,60.364,-23.193,-55.359
0.915,-0.541,0.318,56.702,-28.259,-58.594
0.864,-0.592,0.342,53.101,-33.936,-62.744
0.798,-0.612,0.359,50.537,-38.391,-62.622
0.765,-0.632,0.369,49.255,-40.771,-58.105
0.747,-0.577,0.386,47.974,-41.321,-50.842
0.737,-0.583,0.396,49.561,-38.696,-46.387
0.738,-0.555,0.367,50.781,-32.898,-43.030
0.760,-0.503,0.345,49.255,-27.527,-37.781
0.768,-0.483,0.339,48.584,-24.719,-37.781
0.751,-0.507,0.327,49.988,-22.705,-42.175
0.741,-0.573,0.306,52.063,-20.630,-45.898
0.733,-0.623,0.269,51.331,-20.996,-46.509
0.718,-0.671,0.258,45.532,-26.245,-43.152
0.717,-0.681,0.267,37.720,-34.058,-38.940
0.726,-0.670,0.306,30.334,-40.894,-36.865
0.714,-0.679,0.357,25.391,-44.495,-37.292
0.685,-0.693,0.375,21.851,-43.762,-37.537
0.666,-0.684,0.400,20.508,-39.063,-33.691
0.668,-0.629,0.403,20.264,-31.494,-28.809
0.661,-0.608,0.398,21.912,-24.414,-26.245
0.651,-0.596,0.374,23.865,-18.372,-25.574
0.656,-0.601,0.344,24.963,-14.587,-24.170
0.667,-0.609,0.321,23.743,-13.977,-21.973
0.658,-0.626,0.297,20.508,-15.137,-21.118
0.660,-0.641,0.291,15.991,-15.808,-20.691
0.664,-0.644,0.301,11.780,-16.296,-20.508
0.664,-0.659,0.321,9.277,-17.151,-20.386
0.651,-0.662,0.338,4.944,-17.944,-21.179
0.657,-0.654,0.360,1.160,-18.799,-20.447
0.664,-0.627,0.383,0.183,-20.020,-18.799
0.663,-0.644,0.406,0.671,-19.836,-18.860
0.665,-0.638,0.390,1.892,-17.212,-19.470
0.674,-0.645,0.376,2.625,-12.878,-19.165
0.672,-0.647,0.365,2.563,-8.911,-17.822
0.682,-0.657,0.347,1.648,-5.920,-16.602
0.699,-0.643,0.341,-0.366,-4.639,-15.259
0.702,-0.644,0.346,-1.953,-5.798,-15.564
0.701,-0.651,0.350,-3.357,-8.911,-17.151
0.701,-0.657,0.361,-5.493,-12.573,-18.494
0.705,-0.651,0.366,-7.690,-14.893,-18.066
0.708,-0.646,0.377,-9.094,-15.930,-18.066
0.698,-0.641,0.387,-9.888,-16.235,-18.860
0.698,-0.649,0.394,-10.376,-15.930,-19.592
0.684,-0.645,0.401,-10.559,-15.625,-19.836
